transaction_id,merchant_id,timestamp,amount,payment_method,failed_attempts,transactions_1min,transactions_5min,transactions_10min,transactions_1hour,avg_amount_24h,std_amount_24h,device_id,ip_address,new_device,new_ip,latitude,longitude,previous_latitude,previous_longitude,is_fraud,fraud_type
TXN_009795,MERCHANT_091,2026-09-05 03:16:22,720.86,NETBANKING,0,2,3,11,44,640.16,102.89,DEVICE_0180,192.168.111.148,0,0,11.90492,71.36599,11.92342,71.25986,0,NORMAL
TXN_001574,MERCHANT_054,2026-09-05 03:16:55,285.41,UPI,0,1,5,7,31,374.96,91.55,DEVICE_0153,192.168.15.109,0,0,19.25213,75.16868,19.26177,75.18525,0,NORMAL
TXN_007635,MERCHANT_038,2026-09-05 03:17:47,617.11,NETBANKING,0,0,2,10,37,376.68,177.78,DEVICE_0283,192.168.42.137,0,0,12.70704,68.54065,12.78175,68.51826,0,NORMAL
TXN_000504,MERCHANT_073,2026-09-05 03:20:59,755.08,CARD,0,5,6,9,35,737.8,57.45,DEVICE_0049,192.168.55.91,0,0,23.04742,69.54356,23.07113,69.46145,0,NORMAL
TXN_009645,MERCHANT_026,2026-09-05 03:22:03,366.98,WALLET,0,1,3,3,36,209.48,179.27,DEVICE_0055,192.168.242.26,0,0,28.57994,83.88382,28.59423,83.86772,0,NORMAL
TXN_007613,MERCHANT_081,2026-09-05 03:23:27,840.36,UPI,0,1,2,5,44,785.04,133.65,DEVICE_0479,192.168.138.214,0,0,14.24777,86.31844,14.24377,86.22286,0,NORMAL
TXN_003257,MERCHANT_083,2026-09-05 03:26:04,3201.55,WALLET,1,1,7,7,40,359.87,58.44,DEVICE_0365,192.168.126.87,0,1,13.1926,74.78913,13.13817,74.8004,1,AMOUNT_ANOMALY
TXN_008071,MERCHANT_099,2026-09-05 03:26:20,1079.61,WALLET,2,0,4,5,38,777.18,153.69,DEVICE_0376,192.168.199.4,0,0,11.21875,78.46855,11.24778,78.49016,0,NORMAL
TXN_002711,MERCHANT_036,2026-09-05 03:28:10,560.49,CARD,0,0,2,9,37,551.6,97.88,DEVICE_0246,192.168.8.173,1,0,15.75842,82.12076,15.7914,82.1098,0,NORMAL
TXN_003464,MERCHANT_030,2026-09-05 03:28:23,513.1,UPI,1,0,2,6,54,529.71,107.31,DEVICE_0122,192.168.129.235,1,0,9.46622,71.77551,9.42942,71.86374,0,NORMAL
TXN_009944,MERCHANT_005,2026-09-05 03:30:24,506.79,UPI,0,0,7,12,39,654.31,202.15,DEVICE_0287,192.168.48.124,0,0,15.38352,89.59614,15.44661,89.65964,0,NORMAL
TXN_001899,MERCHANT_033,2026-09-05 03:31:00,345.68,UPI,0,0,4,7,36,504.87,221.27,DEVICE_0425,192.168.16.200,0,0,28.09262,78.22497,28.14075,78.15832,0,NORMAL
TXN_002968,MERCHANT_045,2026-09-05 03:32:02,870.34,CARD,0,0,2,4,42,677.72,217.85,DEVICE_0369,192.168.21.15,0,0,12.62471,72.54349,12.55572,72.63875,0,NORMAL
TXN_008389,MERCHANT_100,2026-09-05 03:32:19,628.9,NETBANKING,1,0,8,10,44,543.35,129.63,DEVICE_0399,192.168.8.80,0,1,34.141,74.94737,34.1615,74.93215,0,NORMAL
TXN_007091,MERCHANT_076,2026-09-05 03:32:27,449.3,WALLET,2,0,5,5,47,774.48,192.99,DEVICE_0386,192.168.206.212,0,0,27.62799,85.1371,27.64488,85.1141,0,NORMAL
TXN_005730,MERCHANT_073,2026-09-05 03:33:44,371.22,NETBANKING,1,1,4,4,36,511.81,149.46,DEVICE_0118,192.168.176.207,0,0,33.6175,76.59409,33.59749,76.58452,0,NORMAL
TXN_007253,MERCHANT_072,2026-09-05 03:36:07,415.54,WALLET,0,0,7,7,50,235.11,200.12,DEVICE_0101,192.168.145.190,1,0,26.8053,87.96447,26.81628,88.05433,0,NORMAL
TXN_003396,MERCHANT_087,2026-09-05 03:37:07,110.65,WALLET,0,3,5,7,35,221.96,232.07,DEVICE_0471,192.168.26.17,0,0,13.37286,87.76856,13.3021,87.82709,0,NORMAL
TXN_002340,MERCHANT_024,2026-09-05 03:37:21,1187.66,CARD,0,0,8,8,46,916.65,209.05,DEVICE_0149,192.168.75.7,0,0,13.57634,69.93525,13.5216,69.91335,0,NORMAL
TXN_001174,MERCHANT_004,2026-09-05 03:38:45,1042.42,CARD,1,0,10,10,32,876.83,129.97,DEVICE_0393,192.168.17.184,0,0,8.60382,86.90392,8.60505,86.81479,0,NORMAL
TXN_007403,MERCHANT_050,2026-09-05 03:41:25,1120.02,UPI,0,1,4,8,41,729.93,199.0,DEVICE_0167,192.168.115.110,0,0,15.07467,72.93023,15.11451,72.94806,0,NORMAL
TXN_006445,MERCHANT_086,2026-09-05 03:42:24,537.77,CARD,0,2,6,11,36,694.83,226.86,DEVICE_0299,192.168.199.35,0,0,23.046,82.51915,23.12888,82.54815,0,NORMAL
TXN_000332,MERCHANT_038,2026-09-05 03:42:43,454.9,CARD,1,2,6,6,35,407.38,74.47,DEVICE_0015,192.168.241.242,0,0,21.7508,79.71165,21.77146,79.69999,0,NORMAL
TXN_008880,MERCHANT_093,2026-09-05 03:42:55,544.24,CARD,1,0,2,9,42,527.29,151.38,DEVICE_0077,192.168.167.160,0,0,15.14344,68.11839,15.18008,68.04676,0,NORMAL
TXN_004897,MERCHANT_071,2026-09-05 03:43:02,764.62,WALLET,0,2,6,8,23,965.65,230.9,DEVICE_0374,192.168.28.154,0,0,20.29418,85.44009,20.38655,85.44433,0,NORMAL
TXN_002329,MERCHANT_028,2026-09-05 03:46:07,595.46,CARD,1,1,3,6,22,715.45,94.6,DEVICE_0497,192.168.226.151,0,0,22.59689,79.75454,22.65109,79.6422,0,NORMAL
TXN_000524,MERCHANT_058,2026-09-05 03:47:05,1045.07,NETBANKING,1,1,3,7,32,849.71,86.54,DEVICE_0084,192.168.33.71,0,0,27.5003,87.88748,27.50147,87.93884,0,NORMAL
TXN_002084,MERCHANT_081,2026-09-05 03:47:37,416.95,CARD,1,2,2,5,32,472.22,63.82,DEVICE_0054,192.168.225.188,0,1,28.39004,86.11871,28.41747,86.2336,0,NORMAL
TXN_003243,MERCHANT_036,2026-09-05 03:48:08,762.28,CARD,0,0,4,9,28,738.25,87.88,DEVICE_0038,192.168.84.103,0,0,33.72417,77.90131,33.71382,77.86294,0,NORMAL
TXN_001936,MERCHANT_093,2026-09-05 03:49:26,418.35,UPI,1,0,3,6,38,315.78,64.06,DEVICE_0435,192.168.241.171,0,0,33.43039,89.94552,33.39069,89.9089,0,NORMAL
TXN_006372,MERCHANT_051,2026-09-05 03:49:36,569.97,NETBANKING,1,0,4,5,37,994.49,234.56,DEVICE_0138,192.168.67.130,0,0,24.19905,84.50382,24.10341,84.49067,0,NORMAL
TXN_009131,MERCHANT_029,2026-09-05 03:50:00,740.12,UPI,0,0,2,3,43,631.16,198.7,DEVICE_0190,192.168.93.101,0,0,32.15658,76.2177,32.17972,76.23366,0,NORMAL
TXN_002949,MERCHANT_095,2026-09-05 03:51:30,414.77,UPI,0,3,8,8,30,483.17,88.27,DEVICE_0478,192.168.182.208,1,0,22.2515,89.28074,22.32337,89.36805,0,NORMAL
TXN_001983,MERCHANT_089,2026-09-05 03:52:06,848.59,WALLET,1,0,4,6,43,804.48,50.39,DEVICE_0169,192.168.179.17,0,0,14.03982,70.85571,14.0317,70.87261,0,NORMAL
TXN_005971,MERCHANT_057,2026-09-05 03:52:23,336.3,WALLET,0,0,4,5,40,505.65,218.72,DEVICE_0486,192.168.98.132,0,0,33.29629,80.0981,33.26466,80.07165,0,NORMAL
TXN_004836,MERCHANT_009,2026-09-05 03:55:19,111.52,WALLET,1,1,4,7,44,257.97,64.06,DEVICE_0375,192.168.178.54,0,0,8.88285,83.57863,8.98289,83.56389,0,NORMAL
TXN_007160,MERCHANT_091,2026-09-05 03:56:01,145.85,CARD,0,1,4,7,30,332.97,163.93,DEVICE_0226,192.168.105.204,0,1,21.17374,69.08989,21.15762,69.114,0,NORMAL
TXN_003462,MERCHANT_078,2026-09-05 03:56:03,842.94,UPI,1,0,2,7,35,761.74,144.28,DEVICE_0228,192.168.151.213,1,0,16.48063,76.17974,16.49642,76.18377,0,NORMAL
TXN_005548,MERCHANT_013,2026-09-05 03:58:52,597.92,UPI,0,2,2,6,48,458.47,145.89,DEVICE_0253,192.168.183.205,0,0,33.68528,76.12179,33.69277,75.977,0,NORMAL
TXN_006427,MERCHANT_083,2026-09-05 03:58:52,269.03,UPI,0,2,3,7,34,273.16,140.38,DEVICE_0228,192.168.47.24,0,0,22.95125,80.76552,22.97798,80.74173,0,NORMAL
TXN_005966,MERCHANT_005,2026-09-05 03:59:29,491.13,NETBANKING,0,1,5,7,29,534.54,85.37,DEVICE_0029,192.168.167.168,1,0,26.69156,79.25281,26.69681,79.24662,0,NORMAL
TXN_000749,MERCHANT_087,2026-09-05 04:00:13,764.12,UPI,2,0,5,5,41,648.73,183.51,DEVICE_0349,192.168.248.180,0,0,20.17804,82.87717,20.17557,82.86228,0,NORMAL
TXN_001071,MERCHANT_044,2026-09-05 04:00:31,543.18,WALLET,0,1,10,10,43,328.56,100.12,DEVICE_0142,192.168.62.118,0,0,28.21637,75.51671,28.18753,75.51212,0,NORMAL
TXN_002531,MERCHANT_012,2026-09-05 04:01:37,219.85,CARD,0,0,1,7,42,241.5,115.62,DEVICE_0461,192.168.103.181,0,0,24.88911,81.61536,24.92776,81.64949,0,NORMAL
TXN_008376,MERCHANT_088,2026-09-05 04:02:09,688.06,WALLET,0,0,7,9,40,543.99,213.87,DEVICE_0112,192.168.75.19,0,0,21.04817,68.89728,21.05548,68.87464,0,NORMAL
TXN_001991,MERCHANT_041,2026-09-05 04:03:23,351.12,NETBANKING,0,0,2,5,37,364.77,62.68,DEVICE_0075,192.168.193.5,1,0,8.43953,88.20282,8.39112,88.18738,0,NORMAL
TXN_003265,MERCHANT_065,2026-09-05 04:03:46,571.28,NETBANKING,0,0,4,6,36,787.22,91.78,DEVICE_0294,192.168.250.183,0,0,16.09191,74.76295,16.06624,74.7946,0,NORMAL
TXN_005470,MERCHANT_006,2026-09-05 04:04:51,664.9,CARD,0,1,5,6,46,772.35,172.34,DEVICE_0322,192.168.250.12,0,0,18.92332,75.39513,18.99462,75.41374,0,NORMAL
TXN_005974,MERCHANT_002,2026-09-05 04:04:55,692.11,UPI,1,4,4,8,45,608.03,176.58,DEVICE_0485,192.168.151.157,0,1,22.23066,83.17288,22.2628,83.27181,0,NORMAL
TXN_009014,MERCHANT_020,2026-09-05 04:06:35,1133.03,NETBANKING,0,4,4,4,30,987.4,127.36,DEVICE_0172,192.168.60.3,0,1,10.0712,70.63015,10.07812,70.60196,0,NORMAL
TXN_007977,MERCHANT_066,2026-09-05 04:09:20,291.71,UPI,0,3,6,8,27,469.43,211.17,DEVICE_0081,192.168.161.106,0,0,9.73482,75.47,9.77808,75.50904,0,NORMAL
TXN_007809,MERCHANT_052,2026-09-05 04:11:43,93.77,NETBANKING,2,0,6,6,36,203.89,179.44,DEVICE_0087,192.168.62.73,0,0,19.10923,79.37676,19.20284,79.38922,0,NORMAL
TXN_006686,MERCHANT_088,2026-09-05 04:12:15,10.0,UPI,2,1,5,6,34,276.6,194.81,DEVICE_0084,192.168.220.191,0,1,28.6789,73.1917,28.72292,73.20136,0,NORMAL
TXN_009528,MERCHANT_042,2026-09-05 04:12:17,855.56,WALLET,0,1,1,7,50,723.5,171.44,DEVICE_0042,192.168.19.37,0,0,21.20662,72.46704,21.1035,72.43215,0,NORMAL
TXN_007210,MERCHANT_040,2026-09-05 04:12:41,432.19,NETBANKING,0,2,4,4,43,453.53,77.08,DEVICE_0314,192.168.62.163,0,0,13.08586,75.06109,13.06962,75.12375,0,NORMAL
TXN_000944,MERCHANT_004,2026-09-05 04:12:53,391.41,NETBANKING,0,4,7,10,40,536.86,116.88,DEVICE_0373,192.168.191.103,0,0,13.13932,78.63144,13.12613,78.68767,0,NORMAL
TXN_005973,MERCHANT_062,2026-09-05 04:13:48,543.53,NETBANKING,1,0,4,7,39,244.9,222.45,DEVICE_0171,192.168.18.10,0,0,30.55909,83.97433,30.60833,83.9067,0,NORMAL
TXN_004127,MERCHANT_045,2026-09-05 04:13:53,687.22,UPI,0,1,2,5,46,761.75,199.83,DEVICE_0042,192.168.159.235,0,1,21.49938,80.73173,21.46006,80.70588,0,NORMAL
TXN_001227,MERCHANT_055,2026-09-05 04:14:29,442.84,NETBANKING,7,19,57,134,208,400.61,102.63,DEVICE_0245,192.168.22.55,0,0,34.40339,74.12567,34.48685,74.07513,1,VELOCITY_SPIKE
TXN_004423,MERCHANT_005,2026-09-05 04:14:33,711.73,UPI,1,3,3,3,38,418.89,190.11,DEVICE_0056,192.168.90.17,0,0,24.51341,89.08622,24.48719,89.06104,0,NORMAL
TXN_002998,MERCHANT_060,2026-09-05 04:14:45,273.22,WALLET,0,0,2,5,41,560.73,136.23,DEVICE_0237,192.168.127.181,0,1,17.00841,79.85578,17.00735,79.86637,0,NORMAL
TXN_008232,MERCHANT_084,2026-09-05 04:16:07,1154.43,CARD,0,0,6,6,45,859.2,246.0,DEVICE_0116,192.168.21.149,0,0,28.54831,87.35705,28.60072,87.41522,0,NORMAL
TXN_009937,MERCHANT_045,2026-09-05 04:16:19,317.08,UPI,1,3,3,3,36,402.62,88.9,DEVICE_0392,192.168.244.26,0,0,19.79116,83.09328,19.83749,83.09957,0,NORMAL
TXN_006694,MERCHANT_033,2026-09-05 04:16:31,327.01,CARD,2,0,4,12,40,388.35,145.33,DEVICE_0474,192.168.59.153,0,0,33.81524,71.60395,33.79165,71.50679,0,NORMAL
TXN_008287,MERCHANT_010,2026-09-05 04:16:40,731.33,WALLET,2,0,3,6,42,638.02,90.22,DEVICE_0239,192.168.122.82,0,1,9.75473,82.15133,9.7002,82.25006,0,NORMAL
TXN_008333,MERCHANT_033,2026-09-05 04:16:49,325.6,NETBANKING,0,1,1,8,30,401.94,107.2,DEVICE_0162,192.168.63.124,0,0,14.54803,78.57671,14.5284,78.56107,0,NORMAL
TXN_008196,MERCHANT_091,2026-09-05 04:17:48,814.38,WALLET,0,1,4,7,36,751.62,197.21,DEVICE_0453,192.168.212.4,0,0,9.8501,73.32612,9.78659,73.32214,0,NORMAL
TXN_006856,MERCHANT_019,2026-09-05 04:18:38,796.13,UPI,0,1,3,7,37,765.56,204.28,DEVICE_0364,192.168.117.214,1,0,22.90847,82.79386,22.92851,82.72468,0,NORMAL
TXN_000295,MERCHANT_081,2026-09-05 04:21:13,561.88,CARD,1,1,1,4,44,545.32,60.45,DEVICE_0483,192.168.163.65,0,0,11.53274,82.86786,11.49788,82.93881,0,NORMAL
TXN_008047,MERCHANT_060,2026-09-05 04:21:21,4312.53,WALLET,1,2,2,2,42,435.31,155.16,DEVICE_0107,192.168.243.197,0,1,9.14574,73.75946,9.20221,73.7434,1,AMOUNT_ANOMALY
TXN_008485,MERCHANT_020,2026-09-05 04:22:04,450.62,CARD,1,3,5,6,44,618.07,198.62,DEVICE_0074,192.168.11.155,0,0,28.11091,87.63508,28.02318,87.58493,0,NORMAL
TXN_006765,MERCHANT_078,2026-09-05 04:23:03,214.58,CARD,0,1,1,7,37,299.53,171.91,DEVICE_0035,192.168.136.234,0,0,28.65729,72.16152,28.55708,72.09486,0,NORMAL
TXN_007661,MERCHANT_070,2026-09-05 04:23:40,322.36,UPI,0,2,3,8,29,367.04,98.75,DEVICE_0263,192.168.106.254,0,1,22.59251,76.18392,22.56866,76.20316,0,NORMAL
TXN_008109,MERCHANT_005,2026-09-05 04:25:05,667.44,WALLET,0,1,4,10,35,640.99,246.06,DEVICE_0228,192.168.240.242,0,0,29.86887,87.55313,29.90163,87.5106,0,NORMAL
TXN_009047,MERCHANT_011,2026-09-05 04:25:37,350.89,CARD,0,1,6,9,44,243.48,83.65,DEVICE_0220,192.168.244.127,0,0,17.26934,83.05844,17.28026,83.02624,0,NORMAL
TXN_001258,MERCHANT_082,2026-09-05 04:25:56,520.64,UPI,0,3,7,11,45,473.23,153.15,DEVICE_0113,192.168.219.183,0,0,24.72346,74.02323,24.76081,74.08268,0,NORMAL
TXN_001918,MERCHANT_012,2026-09-05 04:26:06,145.64,WALLET,1,1,1,11,27,649.73,243.19,DEVICE_0019,192.168.201.75,0,0,13.23363,81.78522,13.10373,81.79277,0,NORMAL
TXN_004254,MERCHANT_043,2026-09-05 04:26:12,526.33,NETBANKING,0,0,5,5,39,496.67,145.31,DEVICE_0492,192.168.166.207,0,0,26.90403,85.46396,26.8027,85.447,0,NORMAL
TXN_009427,MERCHANT_004,2026-09-05 04:28:25,995.66,CARD,0,0,4,10,38,747.14,194.37,DEVICE_0087,192.168.59.207,0,0,27.36322,79.42984,27.36105,79.45599,0,NORMAL
TXN_002940,MERCHANT_070,2026-09-05 04:29:13,343.37,NETBANKING,0,2,4,10,37,248.97,82.94,DEVICE_0269,192.168.85.174,1,0,22.13548,87.22724,22.16074,87.17018,0,NORMAL
TXN_005380,MERCHANT_040,2026-09-05 04:30:16,995.46,UPI,1,1,6,7,50,654.27,153.24,DEVICE_0062,192.168.95.225,0,0,24.20666,70.1124,24.22982,70.07178,0,NORMAL
TXN_002347,MERCHANT_021,2026-09-05 04:30:28,786.07,UPI,1,2,3,6,44,822.29,102.68,DEVICE_0283,192.168.65.177,0,1,32.04908,68.78736,32.10934,68.75544,0,NORMAL
TXN_009416,MERCHANT_098,2026-09-05 04:30:55,458.7,UPI,1,0,2,9,54,361.07,80.6,DEVICE_0315,192.168.1.220,0,0,24.17931,86.59603,24.19117,86.63304,0,NORMAL
TXN_005975,MERCHANT_055,2026-09-05 04:31:42,720.42,CARD,0,1,2,8,29,792.72,174.34,DEVICE_0251,192.168.24.78,0,0,15.99439,76.94105,16.02296,76.99277,0,NORMAL
TXN_007414,MERCHANT_033,2026-09-05 04:31:54,180.47,NETBANKING,0,1,7,10,42,284.36,171.83,DEVICE_0143,192.168.97.169,0,0,23.78283,75.18774,23.84602,75.1787,0,NORMAL
TXN_003019,MERCHANT_087,2026-09-05 04:33:13,1193.6,NETBANKING,0,1,4,4,40,796.32,194.71,DEVICE_0214,192.168.82.139,0,0,19.01264,81.70196,18.97502,81.77034,0,NORMAL
TXN_007274,MERCHANT_050,2026-09-05 04:33:15,433.25,NETBANKING,0,0,5,7,45,335.44,82.18,DEVICE_0043,192.168.108.55,0,0,15.88212,68.28018,15.97402,68.30328,0,NORMAL
TXN_005138,MERCHANT_056,2026-09-05 04:33:51,279.74,CARD,1,0,5,7,46,460.52,184.99,DEVICE_0098,192.168.52.68,0,0,29.29986,76.35588,29.29583,76.40267,0,NORMAL
TXN_002500,MERCHANT_070,2026-09-05 04:34:37,677.68,UPI,2,0,4,9,29,741.02,241.69,DEVICE_0246,192.168.120.61,0,0,29.29875,88.21891,29.30118,88.18178,0,NORMAL
TXN_003965,MERCHANT_037,2026-09-05 04:35:27,804.17,CARD,0,0,2,6,45,916.66,132.62,DEVICE_0295,192.168.162.82,0,0,13.68681,86.91266,13.73318,86.86657,0,NORMAL
TXN_003946,MERCHANT_016,2026-09-05 04:36:35,628.35,WALLET,0,1,3,5,33,778.76,83.29,DEVICE_0101,192.168.143.98,0,0,15.79343,85.19579,15.81608,85.21037,0,NORMAL
TXN_006830,MERCHANT_023,2026-09-05 04:37:11,1095.54,NETBANKING,1,2,4,5,31,966.85,158.91,DEVICE_0283,192.168.5.161,0,0,14.2612,86.11955,14.22951,86.07994,0,NORMAL
TXN_007947,MERCHANT_052,2026-09-05 04:38:55,133.72,WALLET,1,1,6,6,50,371.08,238.64,DEVICE_0228,192.168.39.59,0,0,15.30418,78.94661,15.26208,78.90032,0,NORMAL
TXN_007366,MERCHANT_100,2026-09-05 04:39:27,620.37,UPI,0,1,5,8,38,619.7,144.19,DEVICE_0492,192.168.232.220,0,0,31.65593,86.48738,31.62487,86.45703,0,NORMAL
TXN_009764,MERCHANT_070,2026-09-05 04:39:33,241.78,WALLET,0,1,5,10,35,361.36,192.2,DEVICE_0471,192.168.72.41,0,0,10.63252,86.08781,10.69388,86.08997,0,NORMAL
TXN_004969,MERCHANT_030,2026-09-05 04:40:02,410.58,CARD,1,2,5,6,36,469.02,148.95,DEVICE_0277,192.168.54.135,0,0,9.36298,85.82105,9.34503,85.93115,0,NORMAL
TXN_000096,MERCHANT_046,2026-09-05 04:40:41,658.41,CARD,3,39,40,117,332,610.89,100.67,DEVICE_0139,192.168.185.185,0,0,19.00609,78.32956,19.05503,78.27924,1,VELOCITY_SPIKE
TXN_004114,MERCHANT_089,2026-09-05 04:44:35,526.95,NETBANKING,2,1,9,9,49,693.9,188.43,DEVICE_0345,192.168.154.5,0,0,14.21292,82.31143,14.18283,82.30895,0,NORMAL
TXN_002170,MERCHANT_060,2026-09-05 04:45:05,885.39,CARD,0,1,6,6,37,955.46,74.99,DEVICE_0072,192.168.78.225,0,0,23.417,83.01672,23.40876,83.04274,0,NORMAL
TXN_004307,MERCHANT_089,2026-09-05 04:46:05,588.01,UPI,0,3,5,5,39,420.37,131.74,DEVICE_0471,192.168.155.213,0,0,13.89901,87.11439,13.91905,87.06264,0,NORMAL
TXN_003184,MERCHANT_090,2026-09-05 04:46:55,362.1,NETBANKING,0,1,2,5,32,457.8,187.1,DEVICE_0250,192.168.39.83,1,0,32.98708,78.73894,33.05473,78.72495,0,NORMAL
TXN_006560,MERCHANT_030,2026-09-05 04:46:56,907.22,CARD,0,0,5,8,38,961.89,244.87,DEVICE_0197,192.168.67.138,0,0,24.63189,83.55913,24.64017,83.54148,0,NORMAL
TXN_008452,MERCHANT_014,2026-09-05 04:47:06,682.72,CARD,0,0,2,12,37,650.78,240.88,DEVICE_0343,192.168.218.117,0,0,17.00074,77.95463,17.00445,77.9641,0,NORMAL
TXN_007649,MERCHANT_096,2026-09-05 04:47:12,832.63,WALLET,0,1,6,6,38,956.2,231.89,DEVICE_0315,192.168.66.39,0,0,27.71942,88.22609,27.71392,88.25745,0,NORMAL
TXN_009633,MERCHANT_021,2026-09-05 04:47:36,564.3,NETBANKING,0,0,5,7,50,300.19,131.97,DEVICE_0245,192.168.150.176,0,0,30.7584,71.28593,30.77323,71.31622,0,NORMAL
TXN_002578,MERCHANT_038,2026-09-05 04:48:35,1279.12,NETBANKING,1,0,9,10,42,888.68,188.26,DEVICE_0287,192.168.81.74,1,0,25.0234,81.3006,25.00372,81.33958,0,NORMAL
TXN_004729,MERCHANT_094,2026-09-05 04:49:21,278.47,NETBANKING,0,2,2,13,38,439.05,181.41,DEVICE_0229,192.168.194.138,0,0,17.87639,84.40954,17.92615,84.45877,0,NORMAL
TXN_005543,MERCHANT_020,2026-09-05 04:49:54,60.01,WALLET,1,0,5,7,42,252.11,207.3,DEVICE_0376,192.168.209.179,0,1,12.46846,88.10935,12.46747,88.12729,0,NORMAL
TXN_006443,MERCHANT_037,2026-09-05 04:51:04,202.45,UPI,0,0,2,7,43,208.96,120.71,DEVICE_0253,192.168.32.175,0,0,10.23336,86.38046,10.18468,86.43109,0,NORMAL
TXN_001114,MERCHANT_045,2026-09-05 04:51:21,332.93,CARD,0,0,2,6,47,340.68,72.77,DEVICE_0407,192.168.110.9,0,0,28.22107,68.26914,28.26118,68.24154,0,NORMAL
TXN_000330,MERCHANT_036,2026-09-05 04:54:44,918.29,NETBANKING,0,0,1,10,35,902.96,121.38,DEVICE_0092,192.168.80.234,0,0,22.70924,71.09287,22.72845,71.13324,0,NORMAL
TXN_000184,MERCHANT_070,2026-09-05 04:55:08,768.24,NETBANKING,0,1,5,6,51,793.6,60.46,DEVICE_0282,192.168.136.252,0,0,27.6732,79.6175,27.66232,79.60918,0,NORMAL
TXN_000204,MERCHANT_041,2026-09-05 04:59:41,1306.82,WALLET,0,0,4,6,37,924.61,245.02,DEVICE_0388,192.168.187.61,0,0,33.4128,86.96137,33.31288,87.03296,0,NORMAL
TXN_009070,MERCHANT_001,2026-09-05 05:01:04,580.91,CARD,6,1,1,7,46,616.76,178.56,ATTACK_DEVICE_113,192.168.80.235,1,1,22.96279,88.04951,22.88417,88.04395,1,DEVICE_ATTACK
TXN_005033,MERCHANT_045,2026-09-05 05:01:41,893.92,CARD,3,0,4,4,34,866.32,141.8,DEVICE_0409,192.168.98.132,0,0,13.80086,87.45651,13.81054,87.49439,0,NORMAL
TXN_008801,MERCHANT_100,2026-09-05 05:02:00,1000.45,CARD,2,1,1,7,41,794.54,122.75,DEVICE_0123,192.168.97.118,0,0,22.2927,80.27783,22.35332,80.17454,0,NORMAL
TXN_000612,MERCHANT_010,2026-09-05 05:02:34,868.69,CARD,0,0,7,7,42,475.12,219.05,DEVICE_0012,192.168.224.32,0,1,10.16519,76.49631,10.20699,76.5128,0,NORMAL
TXN_003721,MERCHANT_039,2026-09-05 05:02:40,661.7,CARD,1,0,4,4,26,825.67,130.3,DEVICE_0113,192.168.174.90,0,0,22.49603,71.47076,22.49935,71.40384,0,NORMAL
TXN_006323,MERCHANT_089,2026-09-05 05:03:03,513.2,CARD,0,1,4,7,37,528.89,72.66,DEVICE_0420,192.168.46.110,0,0,20.83922,73.97185,20.87177,73.99191,0,NORMAL
TXN_005954,MERCHANT_052,2026-09-05 05:05:52,452.26,CARD,0,0,1,3,30,405.54,98.17,DEVICE_0244,192.168.131.183,0,0,13.26887,69.42206,13.2153,69.35007,0,NORMAL
TXN_008170,MERCHANT_032,2026-09-05 05:06:02,984.88,UPI,1,4,6,6,36,994.32,244.28,DEVICE_0042,192.168.186.110,0,0,25.10098,89.48213,25.07203,89.55226,0,NORMAL
TXN_001430,MERCHANT_034,2026-09-05 05:06:08,415.05,UPI,0,2,5,7,43,350.72,103.01,DEVICE_0418,192.168.179.10,0,0,8.46,73.172,8.39394,73.16857,0,NORMAL
TXN_000554,MERCHANT_061,2026-09-05 05:06:11,540.6,CARD,1,1,3,8,37,702.09,203.97,DEVICE_0491,192.168.18.175,0,0,8.1255,68.90787,8.1591,68.90047,0,NORMAL
TXN_001865,MERCHANT_097,2026-09-05 05:06:13,1066.6,CARD,0,0,4,7,37,935.17,235.12,DEVICE_0282,192.168.191.162,0,0,10.26249,71.93364,10.20086,71.95834,0,NORMAL
TXN_002054,MERCHANT_034,2026-09-05 05:09:46,349.37,WALLET,1,2,4,4,48,242.13,160.27,DEVICE_0492,192.168.133.40,0,0,14.24078,71.06245,14.22628,71.11801,0,NORMAL
TXN_000191,MERCHANT_017,2026-09-05 05:10:06,369.76,CARD,0,0,2,7,43,587.08,195.68,DEVICE_0217,192.168.10.190,0,0,14.56436,84.38452,14.49978,84.36333,0,NORMAL
TXN_007035,MERCHANT_037,2026-09-05 05:11:05,566.64,CARD,0,2,2,6,43,491.51,131.89,DEVICE_0175,192.168.25.114,0,0,14.89371,76.04079,14.94386,76.0597,0,NORMAL
TXN_001488,MERCHANT_096,2026-09-05 05:11:17,317.16,NETBANKING,0,1,5,7,39,231.81,145.08,DEVICE_0124,192.168.132.222,0,0,23.44834,72.97439,23.49635,73.03254,0,NORMAL
TXN_009383,MERCHANT_097,2026-09-05 05:11:28,658.98,UPI,0,2,3,7,31,694.74,51.6,DEVICE_0246,192.168.31.235,0,0,32.07414,68.08992,32.05634,68.09973,0,NORMAL
TXN_003675,MERCHANT_070,2026-09-05 05:12:32,951.27,UPI,0,1,2,3,34,966.34,74.75,DEVICE_0260,192.168.184.152,0,0,10.7469,77.93888,10.64369,77.93439,0,NORMAL
TXN_007017,MERCHANT_035,2026-09-05 05:13:04,813.79,CARD,0,2,2,7,41,596.4,191.52,DEVICE_0472,192.168.84.143,0,0,17.16192,82.71636,17.15376,82.73571,0,NORMAL
